#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000575_01297	880072.Desac_1148	1.27e-14	86.7	COG0421@1|root,COG0421@2|Bacteria,1MVV5@1224|Proteobacteria,43C2J@68525|delta/epsilon subdivisions,2X7D5@28221|Deltaproteobacteria,2MQEP@213462|Syntrophobacterales	28221|Deltaproteobacteria	E	Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine	speE	-	2.5.1.16	ko:K00797	ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100	M00034,M00133	R01920,R02869,R08359	RC00021,RC00053	ko00000,ko00001,ko00002,ko01000	-	-	-	Spermine_synth
MGYG000000575_00297	1304880.JAGB01000002_gene2183	7.82e-81	267.0	COG0613@1|root,COG0613@2|Bacteria	2|Bacteria	Q	PHP domain protein	-	-	-	-	-	-	-	-	-	-	-	-	PHP,PHP_C
MGYG000000575_01087	658086.HMPREF0994_03992	4.68e-36	153.0	COG3525@1|root,COG3525@2|Bacteria	2|Bacteria	G	beta-N-acetylhexosaminidase activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4838,F5_F8_type_C,Glyco_hydro_20b,Glyco_hydro_67N
MGYG000000575_01352	642492.Clole_3995	3.47e-61	209.0	COG1708@1|root,COG1708@2|Bacteria,1UCIC@1239|Firmicutes,24CU4@186801|Clostridia	186801|Clostridia	M	Domain of unknown function (DUF4111)	-	-	2.7.7.47	ko:K00984	-	-	-	-	ko00000,ko01000,ko01504	-	-	-	DUF4111,NTP_transf_2
MGYG000000575_00694	43989.cce_0293	2.24e-136	398.0	COG0136@1|root,COG0136@2|Bacteria,1G0E6@1117|Cyanobacteria,3KGUC@43988|Cyanothece	1117|Cyanobacteria	H	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate	asd	-	1.2.1.11	ko:K00133	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R02291	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Semialdhyde_dh,Semialdhyde_dhC
MGYG000000575_02279	1280668.ATVT01000003_gene2525	1.16e-19	94.0	COG2207@1|root,COG2207@2|Bacteria,1TPNZ@1239|Firmicutes,24A6R@186801|Clostridia,4BYGN@830|Butyrivibrio	186801|Clostridia	K	AraC-like ligand binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18,HTH_AraC
MGYG000000575_02174	1173263.Syn7502_00712	4.03e-07	57.8	2BR4H@1|root,32K2F@2|Bacteria,1GGVQ@1117|Cyanobacteria	1117|Cyanobacteria	S	Domain of unknown function (DUF4259)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4259
MGYG000000575_00498	436229.JOEH01000007_gene4001	5.94e-32	130.0	COG1609@1|root,COG1609@2|Bacteria,2GJ5Q@201174|Actinobacteria,2NGRP@228398|Streptacidiphilus	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	-	-	-	-	-	-	-	-	-	LacI,Peripla_BP_3
MGYG000000575_03107	313628.LNTAR_01110	5.43e-60	219.0	COG2853@1|root,COG2853@2|Bacteria	2|Bacteria	M	Lipoprotein	vacJ	-	-	ko:K04754	-	-	-	-	ko00000	-	-	-	FSAP_sig_propep,MlaA
MGYG000000575_02872	313628.LNTAR_23559	2.98e-155	449.0	COG0343@1|root,COG0343@2|Bacteria	2|Bacteria	F	queuine tRNA-ribosyltransferase activity	tgt	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009987,GO:0018130,GO:0019438,GO:0034404,GO:0034641,GO:0034654,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046116,GO:0046483,GO:0055086,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.4.2.29	ko:K00773	-	-	R03789,R10209	RC00063	ko00000,ko01000,ko03016	-	-	-	TGT
MGYG000000575_01698	1307761.L21SP2_2798	5.03e-19	81.6	2EQEH@1|root,33I0G@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000575_02705	1121405.dsmv_1084	3.06e-89	271.0	COG1277@1|root,COG1277@2|Bacteria,1NZZ9@1224|Proteobacteria,42SH9@68525|delta/epsilon subdivisions,2WPWW@28221|Deltaproteobacteria,2MIHA@213118|Desulfobacterales	28221|Deltaproteobacteria	N	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_2,ABC2_membrane_3,ABC_transp_aux
MGYG000000575_00906	1266908.AQPB01000051_gene2465	1.23e-59	211.0	COG5511@1|root,COG5511@2|Bacteria,1MVN4@1224|Proteobacteria,1RRK4@1236|Gammaproteobacteria,1X0DB@135613|Chromatiales	135613|Chromatiales	S	Phage portal protein, lambda family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal_2
MGYG000000575_02359	56780.SYN_02304	5.49e-64	223.0	COG4373@1|root,COG4373@2|Bacteria,1N2KG@1224|Proteobacteria,4348K@68525|delta/epsilon subdivisions,2X33R@28221|Deltaproteobacteria,2MRQS@213462|Syntrophobacterales	28221|Deltaproteobacteria	S	Mu-like prophage FluMu protein gp28	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_6,Terminase_6C
MGYG000000575_03853	991.IW20_21170	6.51e-35	143.0	COG1409@1|root,COG1409@2|Bacteria,4NG8Q@976|Bacteroidetes,1I8D4@117743|Flavobacteriia	976|Bacteroidetes	S	Purple acid Phosphatase, N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos,Metallophos,Pur_ac_phosph_N
MGYG000000575_00802	1045858.Bint_0901	1.87e-127	387.0	COG0469@1|root,COG0469@2|Bacteria,2J5VE@203691|Spirochaetes	203691|Spirochaetes	G	Belongs to the pyruvate kinase family	pyk	-	2.7.1.40	ko:K00873	ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230	M00001,M00002,M00049,M00050	R00200,R00430,R01138,R01858,R02320	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	PEP-utilizers,PK,PK_C
MGYG000000575_02234	313628.LNTAR_20483	5.66e-162	463.0	COG0002@1|root,COG0002@2|Bacteria	2|Bacteria	E	N-acetyl-gamma-glutamyl-phosphate reductase activity	argC	GO:0003674,GO:0003824,GO:0003942,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016620,GO:0016903,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.2.1.38	ko:K00145	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028,M00845	R03443	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1782,iSSON_1240.SSON_4131,iYO844.BSU11190	AA_kinase,Semialdhyde_dh,Semialdhyde_dhC
MGYG000000575_03058	1303518.CCALI_02381	7.95e-13	73.6	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456,ko:K02679	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02969	743719.PaelaDRAFT_1922	2.63e-79	247.0	COG2746@1|root,COG2746@2|Bacteria,1TT5E@1239|Firmicutes,4HI7Z@91061|Bacilli,26SJ7@186822|Paenibacillaceae	91061|Bacilli	V	aminoglycoside 3-N-acetyltransferase	-	-	2.3.1.81	ko:K00662	-	-	-	-	ko00000,ko01000,ko01504	-	-	-	Antibiotic_NAT
MGYG000000575_00253	1235803.C825_00971	3.96e-34	134.0	COG0388@1|root,COG0388@2|Bacteria	2|Bacteria	S	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	-	-	3.5.5.7	ko:K01502	ko00643,ko01120,map00643,map01120	-	R05358	RC01336	ko00000,ko00001,ko01000	-	-	-	CN_hydrolase,DUF3326,NAD_synthase,RVT_1
MGYG000000575_00003	1298863.AUEP01000001_gene909	4.45e-18	100.0	COG1629@1|root,COG2730@1|root,COG3509@1|root,COG2730@2|Bacteria,COG3509@2|Bacteria,COG4771@2|Bacteria,2I7I0@201174|Actinobacteria	201174|Actinobacteria	G	Fibronectin type 3 domain	-	-	-	-	-	-	-	-	-	-	-	-	fn3
MGYG000000575_03314	1303518.CCALI_01258	6.59e-14	77.0	COG4537@1|root,COG4537@2|Bacteria	2|Bacteria	U	Required for transformation and DNA binding	comGC	GO:0005575,GO:0005623,GO:0005886,GO:0009986,GO:0016020,GO:0044464,GO:0071944	-	ko:K02245,ko:K02456	ko03070,ko05111,map03070,map05111	M00331,M00429	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	N_methyl,SBP_bac_10,T2SSG
MGYG000000575_00275	338966.Ppro_0928	4.08e-06	47.8	COG0236@1|root,COG0236@2|Bacteria,1P4UP@1224|Proteobacteria,432WS@68525|delta/epsilon subdivisions,2WYAG@28221|Deltaproteobacteria	28221|Deltaproteobacteria	IQ	Phosphopantetheine attachment site	-	-	-	-	-	-	-	-	-	-	-	-	PP-binding
MGYG000000575_03373	1121926.AXWO01000005_gene594	4.67e-14	80.5	COG1609@1|root,COG1609@2|Bacteria,2IAW3@201174|Actinobacteria,4EZIX@85014|Glycomycetales	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
MGYG000000575_03895	1123274.KB899422_gene106	1.78e-59	191.0	COG1396@1|root,COG1917@1|root,COG1396@2|Bacteria,COG1917@2|Bacteria,2J98A@203691|Spirochaetes	203691|Spirochaetes	K	Cupin 2, conserved barrel	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_3
MGYG000000575_02082	335543.Sfum_3938	3.72e-127	397.0	COG0490@1|root,COG1226@1|root,COG4651@1|root,COG0490@2|Bacteria,COG1226@2|Bacteria,COG4651@2|Bacteria,1MV34@1224|Proteobacteria,42MEM@68525|delta/epsilon subdivisions,2WK23@28221|Deltaproteobacteria,2MR2A@213462|Syntrophobacterales	28221|Deltaproteobacteria	P	Sodium/hydrogen exchanger family	-	-	-	ko:K03455	-	-	-	-	ko00000	2.A.37	-	-	Na_H_Exchanger,TrkA_C,TrkA_N
MGYG000000575_01951	1157490.EL26_21175	3.66e-07	60.8	COG1807@1|root,COG1807@2|Bacteria,1UYTF@1239|Firmicutes,4HE47@91061|Bacilli,278F8@186823|Alicyclobacillaceae	91061|Bacilli	M	Dolichyl-phosphate-mannose-protein mannosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	PMT_2
MGYG000000575_00960	180332.JTGN01000022_gene1514	5.87e-74	233.0	COG1028@1|root,COG1028@2|Bacteria,1TSND@1239|Firmicutes,24DU0@186801|Clostridia	186801|Clostridia	IQ	Enoyl-(Acyl carrier protein) reductase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short,adh_short_C2
MGYG000000575_00450	349741.Amuc_0030	8.39e-133	390.0	COG2334@1|root,COG2334@2|Bacteria,46TIS@74201|Verrucomicrobia,2IVEV@203494|Verrucomicrobiae	203494|Verrucomicrobiae	S	Phosphotransferase enzyme family	-	-	-	-	-	-	-	-	-	-	-	-	APH
MGYG000000575_00935	1122605.KB893643_gene815	8.54e-22	109.0	COG5002@1|root,COG5002@2|Bacteria,4PKV1@976|Bacteroidetes	976|Bacteroidetes	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	CHASE3,HATPase_c,HisKA,Hpt,PAS,PAS_3,PAS_4,PAS_9,Response_reg
MGYG000000575_00407	313628.LNTAR_13792	3.3e-149	454.0	COG0488@1|root,COG0488@2|Bacteria	2|Bacteria	L	(ABC) transporter	MA20_28645	-	3.6.3.29,3.6.3.41	ko:K06022,ko:K06158,ko:K10834	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
MGYG000000575_01165	1002367.HMPREF0673_00122	8.28e-38	160.0	COG3525@1|root,COG3525@2|Bacteria,4NEQN@976|Bacteroidetes,2FMUE@200643|Bacteroidia	976|Bacteroidetes	G	F5 8 type C domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF4838,F5_F8_type_C,Glyco_hydro_20b,Glyco_hydro_67N
MGYG000000575_02524	610130.Closa_3191	1.29e-05	53.9	COG0490@1|root,COG2188@1|root,COG0490@2|Bacteria,COG2188@2|Bacteria,1V2AV@1239|Firmicutes,25ENZ@186801|Clostridia,21YG9@1506553|Lachnoclostridium	186801|Clostridia	K	TrkA-C domain	-	-	-	-	-	-	-	-	-	-	-	-	GntR,TrkA_C
MGYG000000575_03052	457570.Nther_1771	1.23e-39	159.0	COG1775@1|root,COG1775@2|Bacteria,1TS7H@1239|Firmicutes,2493U@186801|Clostridia	186801|Clostridia	E	2-hydroxyglutaryl-CoA dehydratase, D-component	-	-	-	-	-	-	-	-	-	-	-	-	HGD-D
MGYG000000575_01256	794903.OPIT5_09150	5.76e-88	286.0	COG1653@1|root,COG1653@2|Bacteria	2|Bacteria	G	carbohydrate transport	-	-	-	ko:K02027	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	SBP_bac_1,SBP_bac_8
MGYG000000575_01596	580331.Thit_1753	6.93e-40	150.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,247M2@186801|Clostridia,42FY5@68295|Thermoanaerobacterales	186801|Clostridia	K	Periplasmic binding protein LacI transcriptional regulator	-	-	5.1.1.1	ko:K01775,ko:K02529,ko:K05499	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	R00401	RC00285	ko00000,ko00001,ko01000,ko01011,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
MGYG000000575_03983	1298865.H978DRAFT_3583	8.58e-06	53.5	COG0637@1|root,COG0637@2|Bacteria,1QTT8@1224|Proteobacteria,1T1GC@1236|Gammaproteobacteria,46D6T@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Hydrolase	-	-	3.1.3.5	ko:K20881	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2,Hydrolase
MGYG000000575_02166	794903.OPIT5_15080	1.74e-99	307.0	COG0673@1|root,COG0673@2|Bacteria,46U83@74201|Verrucomicrobia,3K96B@414999|Opitutae	414999|Opitutae	S	Oxidoreductase family, NAD-binding Rossmann fold	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
MGYG000000575_03603	794903.OPIT5_10550	2.14e-14	80.5	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	CD225,DUF4339,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_02099	1069080.KB913028_gene857	1.28e-67	222.0	COG2267@1|root,COG2267@2|Bacteria,1UYTU@1239|Firmicutes,4H9I1@909932|Negativicutes	909932|Negativicutes	I	Protein of unknown function (DUF3089)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3089
MGYG000000575_02306	435591.BDI_3590	6.71e-40	140.0	COG1051@1|root,COG1051@2|Bacteria,4NP2X@976|Bacteroidetes,2FMSZ@200643|Bacteroidia,22Y32@171551|Porphyromonadaceae	976|Bacteroidetes	F	Belongs to the Nudix hydrolase family	-	-	3.6.1.55	ko:K03574	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	NUDIX,zf-NADH-PPase
MGYG000000575_00917	415426.Hbut_0158	1.18e-42	149.0	COG1838@1|root,arCOG04406@2157|Archaea,2XQ9V@28889|Crenarchaeota	28889|Crenarchaeota	C	Fe-S type, tartrate fumarate subfamily, beta	-	-	4.2.1.2,4.2.1.32	ko:K01678,ko:K03780	ko00020,ko00620,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00630,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R00339,R01082	RC00443,RC01382	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase_C
MGYG000000575_01410	525365.HMPREF0548_1086	2.98e-20	95.5	COG2207@1|root,COG2207@2|Bacteria,1V7FE@1239|Firmicutes,4IQ62@91061|Bacilli,3F5HE@33958|Lactobacillaceae	91061|Bacilli	K	AraC-like ligand binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18
MGYG000000575_03689	205918.Psyr_3141	7.23e-05	54.3	COG1450@1|root,COG1450@2|Bacteria,1MUUA@1224|Proteobacteria,1RPJS@1236|Gammaproteobacteria,1Z7AE@136849|Pseudomonas syringae group	1236|Gammaproteobacteria	NU	general secretion pathway protein	xpsD	-	-	ko:K02453	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	Secretin,Secretin_N
MGYG000000575_01336	867903.ThesuDRAFT_01077	5.58e-109	328.0	COG0444@1|root,COG0444@2|Bacteria,1TP6E@1239|Firmicutes,247NN@186801|Clostridia,3WCYH@538999|Clostridiales incertae sedis	186801|Clostridia	EP	Belongs to the ABC transporter superfamily	-	-	-	ko:K02031,ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
MGYG000000575_01348	443144.GM21_3251	1.49e-39	145.0	COG1418@1|root,COG1418@2|Bacteria,1RK7K@1224|Proteobacteria,42SRK@68525|delta/epsilon subdivisions,2WP5I@28221|Deltaproteobacteria,43UQH@69541|Desulfuromonadales	28221|Deltaproteobacteria	S	Metal-dependent phosphohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HD
MGYG000000575_01264	762968.HMPREF9441_03087	2.35e-70	217.0	COG2110@1|root,COG2110@2|Bacteria,4NNRH@976|Bacteroidetes,2FMVR@200643|Bacteroidia	976|Bacteroidetes	S	Appr-1'-p processing enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Macro
MGYG000000575_02792	313628.LNTAR_08141	1.73e-94	290.0	COG1995@1|root,COG1995@2|Bacteria	2|Bacteria	H	4-hydroxythreonine-4-phosphate dehydrogenase activity	pdxA	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008614,GO:0008615,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0034641,GO:0036094,GO:0042364,GO:0042802,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0043167,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046184,GO:0046483,GO:0046872,GO:0046914,GO:0048037,GO:0050570,GO:0050662,GO:0051186,GO:0051188,GO:0051287,GO:0055114,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	1.1.1.262,1.1.1.408,1.1.1.409,1.3.1.53	ko:K00097,ko:K18076,ko:K22024	ko00624,ko00750,ko01100,ko01120,ko01220,map00624,map00750,map01100,map01120,map01220	M00124,M00624	R01633,R05681,R05837,R07406	RC00089,RC00271,RC00675,RC01475	br01602,ko00000,ko00001,ko00002,ko01000	-	-	iECO111_1330.ECO111_0056	CTP_transf_like,DHFR_1,DUF1357_C,DUF1537,PdxA,Rotamase
MGYG000000575_03095	756272.Plabr_3172	2.31e-44	157.0	COG0584@1|root,COG0584@2|Bacteria,2IZ1A@203682|Planctomycetes	203682|Planctomycetes	C	glycerophosphoryl diester phosphodiesterase	-	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	GDPD
MGYG000000575_01454	794903.OPIT5_21450	4.08e-13	74.3	COG4537@1|root,COG4537@2|Bacteria	2|Bacteria	U	Required for transformation and DNA binding	comGC	GO:0005575,GO:0005623,GO:0005886,GO:0009986,GO:0016020,GO:0044464,GO:0071944	-	ko:K02245,ko:K02456	ko03070,ko05111,map03070,map05111	M00331,M00429	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	N_methyl,SBP_bac_10,T2SSG
MGYG000000575_01726	1256908.HMPREF0373_02708	4.71e-24	92.8	2DN0F@1|root,32UQJ@2|Bacteria,1VBR6@1239|Firmicutes,24NWZ@186801|Clostridia	186801|Clostridia	S	Protein of unknown function (DUF3791)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3791
MGYG000000575_00371	313628.LNTAR_08241	1.12e-156	456.0	COG0141@1|root,COG0141@2|Bacteria	2|Bacteria	E	histidinol dehydrogenase activity	hisD	GO:0000105,GO:0003674,GO:0003824,GO:0004399,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0018130,GO:0019438,GO:0019752,GO:0030145,GO:0034641,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0046914,GO:0052803,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.1.1.23,1.1.1.308	ko:K00013,ko:K15509	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R01158,R01163,R03012	RC00099,RC00242,RC00463	ko00000,ko00001,ko00002,ko01000	-	-	iECUMN_1333.ECUMN_2362,iG2583_1286.G2583_2541,iUTI89_1310.UTI89_C2293,ic_1306.c2547	Aminotran_1_2,DUF559,Histidinol_dh,IGPD
MGYG000000575_03854	344747.PM8797T_03059	5.39e-75	262.0	COG5434@1|root,COG5434@2|Bacteria	2|Bacteria	M	polygalacturonase activity	-	-	-	-	-	-	-	-	-	-	-	-	Alginate_lyase,Beta_helix,CBM_6,DUF608,F5_F8_type_C,Glyco_hydr_116N,Glyco_hydro_28,NosD,Pectate_lyase_3
MGYG000000575_00273	933262.AXAM01000001_gene385	7.11e-100	310.0	COG0304@1|root,COG0304@2|Bacteria,1N91E@1224|Proteobacteria,42N4J@68525|delta/epsilon subdivisions,2WIY7@28221|Deltaproteobacteria,2MI97@213118|Desulfobacterales	28221|Deltaproteobacteria	IQ	Beta-ketoacyl synthase, C-terminal domain	-	-	2.3.1.179,2.3.1.41	ko:K00647,ko:K09458	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	M00083,M00572	R04355,R04726,R04952,R04957,R04960,R04963,R04968,R07762,R10115,R10119	RC00039,RC02728,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Ketoacyl-synt_C,ketoacyl-synt
MGYG000000575_02050	1121346.KB899826_gene420	1.99e-24	110.0	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,4HARD@91061|Bacilli,26RWZ@186822|Paenibacillaceae	91061|Bacilli	K	GntR family transcriptional regulator	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3,Peripla_BP_4
MGYG000000575_02049	1121346.KB899826_gene420	1.99e-24	110.0	COG1609@1|root,COG1609@2|Bacteria,1TP9Q@1239|Firmicutes,4HARD@91061|Bacilli,26RWZ@186822|Paenibacillaceae	91061|Bacilli	K	GntR family transcriptional regulator	araR	-	-	ko:K02103	-	-	-	-	ko00000,ko03000	-	-	-	GntR,Peripla_BP_3,Peripla_BP_4
MGYG000000575_01236	313628.LNTAR_14747	9.58e-166	479.0	COG0151@1|root,COG0151@2|Bacteria	2|Bacteria	F	phosphoribosylamine-glycine ligase activity	purD	-	6.3.4.13,6.3.5.3	ko:K01945,ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04144,R04463	RC00010,RC00090,RC00166,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRC,AIRS_C,DegV,GARS_A,GARS_C,GARS_N,GATase_5,SAICAR_synt
MGYG000000575_03081	313628.LNTAR_04861	2.41e-16	84.3	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000000575_01211	290317.Cpha266_1828	2.54e-44	169.0	COG1208@1|root,COG1209@1|root,COG1208@2|Bacteria,COG1209@2|Bacteria	2|Bacteria	M	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rffH	-	2.3.1.157,2.7.7.13,2.7.7.23,2.7.7.24,5.4.2.8	ko:K00973,ko:K04042,ko:K15257,ko:K16881	ko00051,ko00520,ko00521,ko00523,ko00525,ko01100,ko01110,ko01130,map00051,map00520,map00521,map00523,map00525,map01100,map01110,map01130	M00114,M00362,M00793	R00416,R00885,R01818,R02328,R05332	RC00002,RC00004,RC00166,RC00408	ko00000,ko00001,ko00002,ko01000,ko03016	-	-	-	Bac_transf,CBS,Hexapep,Hexapep_2,Methyltransf_9,NTP_transf_3,NTP_transferase
MGYG000000575_01029	203119.Cthe_0917	1.18e-285	795.0	COG0008@1|root,COG0008@2|Bacteria,1TP8G@1239|Firmicutes,247Y0@186801|Clostridia,3WH6G@541000|Ruminococcaceae	186801|Clostridia	J	glutaminyl-tRNA synthetase	glnS	-	6.1.1.18	ko:K01886	ko00970,ko01100,map00970,map01100	M00359,M00360	R03652	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_1c,tRNA-synt_1c_C
