#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000002473_01189	1121439.dsat_0102	1.15e-139	417.0	COG1961@1|root,COG1961@2|Bacteria,1MWCZ@1224|Proteobacteria,42PDG@68525|delta/epsilon subdivisions,2WKNJ@28221|Deltaproteobacteria,2MA9P@213115|Desulfovibrionales	28221|Deltaproteobacteria	L	Recombinase	-	-	-	ko:K06400	-	-	-	-	ko00000	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom
MGYG000002473_01324	1121918.ARWE01000001_gene5	6.61e-45	160.0	COG0697@1|root,COG0697@2|Bacteria,1RE85@1224|Proteobacteria,42RRX@68525|delta/epsilon subdivisions,2WNMU@28221|Deltaproteobacteria,43ST0@69541|Desulfuromonadales	28221|Deltaproteobacteria	EG	EamA-like transporter family	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000002473_01453	1121129.KB903359_gene1920	1.66e-81	301.0	COG3210@1|root,COG3210@2|Bacteria,4PPJB@976|Bacteroidetes,2G171@200643|Bacteroidia,231NS@171551|Porphyromonadaceae	976|Bacteroidetes	U	domain, Protein	-	-	-	-	-	-	-	-	-	-	-	-	Glug
MGYG000002473_02591	1168289.AJKI01000015_gene2154	4.35e-34	125.0	COG1028@1|root,COG1028@2|Bacteria,4NEAI@976|Bacteroidetes,2FNB4@200643|Bacteroidia,3XJ35@558415|Marinilabiliaceae	976|Bacteroidetes	IQ	KR domain	fabG	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short,adh_short_C2
MGYG000002473_03502	313628.LNTAR_21090	3.78e-197	561.0	COG2723@1|root,COG2723@2|Bacteria	2|Bacteria	G	beta-glucosidase activity	-	-	3.2.1.21	ko:K05350	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	-	-	Glyco_hydro_1
MGYG000002473_01889	457570.Nther_0231	1.06e-31	120.0	COG2059@1|root,COG2059@2|Bacteria,1V42U@1239|Firmicutes,24HA0@186801|Clostridia	186801|Clostridia	P	Chromate	chrA2	-	-	ko:K07240	-	-	-	-	ko00000,ko02000	2.A.51.1	-	-	Chromate_transp
MGYG000002473_01286	266117.Rxyl_2184	1.54e-73	233.0	COG0294@1|root,COG0294@2|Bacteria,2GJDQ@201174|Actinobacteria,4CPWZ@84995|Rubrobacteria	84995|Rubrobacteria	H	Catalyzes the condensation of para-aminobenzoate (pABA) with 6-hydroxymethyl-7,8-dihydropterin diphosphate (DHPt-PP) to form 7,8-dihydropteroate (H2Pte), the immediate precursor of folate derivatives	-	-	2.5.1.15	ko:K00796	ko00790,ko01100,map00790,map01100	M00126,M00841	R03066,R03067	RC00121,RC00842	ko00000,ko00001,ko00002,ko01000	-	-	-	Pterin_bind
MGYG000002473_01301	1298860.AUEM01000004_gene3253	1.19e-13	79.3	COG1609@1|root,COG1609@2|Bacteria,2HT4P@201174|Actinobacteria,4FRMN@85023|Microbacteriaceae	201174|Actinobacteria	K	helix_turn_helix gluconate operon transcriptional repressor	-	-	-	-	-	-	-	-	-	-	-	-	GntR,Peripla_BP_3
MGYG000002473_03561	1298860.AUEM01000004_gene3253	1.19e-13	79.3	COG1609@1|root,COG1609@2|Bacteria,2HT4P@201174|Actinobacteria,4FRMN@85023|Microbacteriaceae	201174|Actinobacteria	K	helix_turn_helix gluconate operon transcriptional repressor	-	-	-	-	-	-	-	-	-	-	-	-	GntR,Peripla_BP_3
MGYG000002473_00707	868131.MSWAN_0188	1.86e-133	392.0	COG0674@1|root,arCOG01607@2157|Archaea,2XW4W@28890|Euryarchaeota,23PE7@183925|Methanobacteria	183925|Methanobacteria	C	ferredoxin oxidoreductase	-	-	1.2.7.7	ko:K00186	ko00280,ko01100,map00280,map01100	-	R07160,R08566,R08567	RC00004,RC02833,RC02856	br01601,ko00000,ko00001,ko01000	-	-	-	PFOR_II,POR_N
MGYG000002473_02586	1340493.JNIF01000003_gene2095	1.28e-12	79.3	COG3661@1|root,COG3661@2|Bacteria	2|Bacteria	G	alpha-glucuronidase activity	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_67N
MGYG000002473_02292	392500.Swoo_4367	1.02e-21	100.0	COG2211@1|root,COG2211@2|Bacteria,1MVUM@1224|Proteobacteria,1RP5J@1236|Gammaproteobacteria	1236|Gammaproteobacteria	G	COG2211 Na melibiose symporter and related transporters	-	-	-	ko:K03292	-	-	-	-	ko00000	2.A.2	-	-	MFS_2
MGYG000002473_03128	401526.TcarDRAFT_1702	1.68e-10	72.0	COG3307@1|root,COG3307@2|Bacteria,1TQGY@1239|Firmicutes,4H249@909932|Negativicutes	909932|Negativicutes	M	O-antigen polymerase	-	-	-	ko:K18814	-	-	-	-	ko00000,ko02000	9.B.67.1	-	-	Wzy_C
MGYG000002473_03026	158190.SpiGrapes_1509	4.91e-42	153.0	COG2207@1|root,COG4936@1|root,COG2207@2|Bacteria,COG4936@2|Bacteria,2J8ZS@203691|Spirochaetes	203691|Spirochaetes	K	AraC family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_18,PocR
MGYG000002473_00582	1499967.BAYZ01000074_gene2080	1.47e-52	172.0	COG1853@1|root,COG1853@2|Bacteria,2NQXP@2323|unclassified Bacteria	2|Bacteria	S	conserved protein domain typically associated with flavoprotein oxygenases, DIM6 NTAB family	actI	-	1.5.1.36	ko:K00484	ko00350,ko00740,ko01100,ko01120,ko01220,map00350,map00740,map01100,map01120,map01220	-	R02698,R03299,R05705,R09748,R09750	RC00046,RC00126	ko00000,ko00001,ko01000	-	-	-	DUF4468,Flavin_Reduct
MGYG000002473_03054	935948.KE386494_gene9	4.05e-35	148.0	COG3664@1|root,COG3664@2|Bacteria,1TQGI@1239|Firmicutes,2490Q@186801|Clostridia,42HVX@68295|Thermoanaerobacterales	186801|Clostridia	G	Glycosyl hydrolases family 39	-	-	3.2.1.37	ko:K01198	ko00520,ko01100,map00520,map01100	-	R01433	RC00467	ko00000,ko00001,ko01000	-	GH43	-	AraC_binding,Glyco_hydro_39,HTH_18
MGYG000002473_02022	401526.TcarDRAFT_2406	2.77e-81	257.0	COG3804@1|root,COG3804@2|Bacteria,1TRNF@1239|Firmicutes,4H7KW@909932|Negativicutes	909932|Negativicutes	C	Dihydrodipicolinate reductase, N-terminus	-	-	-	-	-	-	-	-	-	-	-	-	DapB_N
MGYG000002473_01329	338963.Pcar_0782	1.11e-10	63.9	2DVKF@1|root,33W9C@2|Bacteria,1NWBJ@1224|Proteobacteria,4308J@68525|delta/epsilon subdivisions,2WVCC@28221|Deltaproteobacteria	28221|Deltaproteobacteria	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR
MGYG000002473_03006	553220.CAMGR0001_0398	1.57e-219	617.0	COG0399@1|root,COG0399@2|Bacteria,1MUPN@1224|Proteobacteria,42MA3@68525|delta/epsilon subdivisions,2YMI4@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	E	Belongs to the DegT DnrJ EryC1 family	-	-	1.17.1.1	ko:K12452	ko00520,map00520	-	R03391,R03392	RC00230	ko00000,ko00001,ko01000	-	-	-	DegT_DnrJ_EryC1
MGYG000002473_02229	443143.GM18_2757	2.94e-279	782.0	COG1894@1|root,COG1894@2|Bacteria,1MV8F@1224|Proteobacteria,42N6N@68525|delta/epsilon subdivisions,2WJ1W@28221|Deltaproteobacteria,43SYY@69541|Desulfuromonadales	28221|Deltaproteobacteria	C	Respiratory-chain NADH dehydrogenase 51 Kd subunit	-	-	1.12.1.3,1.6.5.3	ko:K00124,ko:K00335,ko:K18331	ko00190,ko00630,ko00680,ko01100,ko01120,ko01200,map00190,map00630,map00680,map01100,map01120,map01200	M00144	R00519,R11945	RC00061,RC02796	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Complex1_51K,Fer4,NADH_4Fe-4S,SLBB
MGYG000002473_00268	472759.Nhal_1930	7.19e-74	241.0	COG1104@1|root,COG1104@2|Bacteria,1MU1C@1224|Proteobacteria,1RNCD@1236|Gammaproteobacteria,1WWHG@135613|Chromatiales	135613|Chromatiales	H	Catalyzes the removal of elemental sulfur atoms from cysteine to produce alanine	-	-	2.8.1.7	ko:K04487	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07460,R11528,R11529	RC01789,RC02313	ko00000,ko00001,ko01000,ko02048,ko03016,ko03029	-	-	-	Aminotran_5
MGYG000002473_01138	1121011.AUCB01000011_gene1732	6.75e-22	96.3	COG2755@1|root,COG2755@2|Bacteria,4NPB3@976|Bacteroidetes,1I1BB@117743|Flavobacteriia,23I1W@178469|Arenibacter	976|Bacteroidetes	E	OSK domain	estA	-	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL_2,Polysacc_deac_1
MGYG000002473_02129	742725.HMPREF9450_00503	2.01e-127	400.0	COG3408@1|root,COG3408@2|Bacteria,4NHST@976|Bacteroidetes,2FQ71@200643|Bacteroidia	976|Bacteroidetes	G	Alpha-L-rhamnosidase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_rhamnosid,Bac_rhamnosid6H,Bac_rhamnosid_C,Bac_rhamnosid_N
MGYG000002473_01662	498761.HM1_2896	3.95e-27	123.0	COG3378@1|root,COG3378@2|Bacteria,1TQP9@1239|Firmicutes,25CCJ@186801|Clostridia	186801|Clostridia	L	Phage plasmid primase, P4 family	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	D5_N,Pox_D5,PriCT_1,Prim-Pol,RepB_primase
MGYG000002473_02900	525904.Tter_2109	5.5e-27	128.0	COG1470@1|root,COG3664@1|root,COG1470@2|Bacteria,COG3664@2|Bacteria,2NQ48@2323|unclassified Bacteria	2|Bacteria	G	Glycosyl hydrolases family 39	-	-	-	-	-	-	-	-	-	-	-	-	Alpha-mann_mid,Amidase_2,Beta_helix,CBM9_1,CHRD,CarboxypepD_reg,Cellulase,DUF11,DUF3048,DUF3048_C,DUF4384,Glyco_hydro_38,Glyco_hydro_38C,Glyco_hydro_39,Glyco_hydro_cc,Kelch_1,Malectin,NPCBM,NPCBM_assoc,PA14,PEGA,PIG-L,Peptidase_M56,Peptidase_M66,Prenyltrans,Reprolysin_3,SLT,Sigma70_r2,Sigma70_r4_2,Thioredoxin_8,VRP1,VWA_2,VWA_3
MGYG000002473_02749	794903.OPIT5_11450	3.51e-31	126.0	COG2165@1|root,COG2165@2|Bacteria,46YIZ@74201|Verrucomicrobia,3K9PI@414999|Opitutae	414999|Opitutae	NU	general secretion pathway protein	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000002473_02953	278957.ABEA03000173_gene2452	2.45e-19	92.4	COG2165@1|root,COG2165@2|Bacteria,46Y1W@74201|Verrucomicrobia,3K8T7@414999|Opitutae	414999|Opitutae	NU	Protein of unknown function (DUF1559)	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl,SBP_bac_10
MGYG000002473_03191	443143.GM18_2154	2.76e-86	267.0	COG2269@1|root,COG2269@2|Bacteria,1MU97@1224|Proteobacteria,42MAN@68525|delta/epsilon subdivisions,2WJBB@28221|Deltaproteobacteria,43S2Q@69541|Desulfuromonadales	28221|Deltaproteobacteria	H	PFAM tRNA synthetase, class II (D, K and N)	genX	-	-	ko:K04568	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	tRNA-synt_2
MGYG000002473_01010	313628.LNTAR_20428	5.11e-169	487.0	COG0104@1|root,COG0104@2|Bacteria	2|Bacteria	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP	purA	GO:0003674,GO:0003824,GO:0004019,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006167,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0015949,GO:0016874,GO:0016879,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0033554,GO:0034404,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0044208,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046033,GO:0046040,GO:0046085,GO:0046086,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0050896,GO:0051716,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.4.4	ko:K01939	ko00230,ko00250,ko01100,map00230,map00250,map01100	M00049	R01135	RC00458,RC00459	ko00000,ko00001,ko00002,ko01000	-	-	iECNA114_1301.ECNA114_4393,iECSF_1327.ECSF_4063,iJN746.PP_4889	Adenylsucc_synt
MGYG000002473_00604	794903.OPIT5_18905	7.56e-17	84.3	COG4968@1|root,COG4968@2|Bacteria,46YF4@74201|Verrucomicrobia,3K9FW@414999|Opitutae	414999|Opitutae	NU	Prepilin-type N-terminal cleavage methylation domain	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl
MGYG000002473_02611	290315.Clim_1743	1.06e-236	670.0	COG2060@1|root,COG2060@2|Bacteria	2|Bacteria	P	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit binds and transports the potassium across the cytoplasmic membrane	kdpA	GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008150,GO:0008324,GO:0008556,GO:0009987,GO:0015075,GO:0015077,GO:0015079,GO:0015318,GO:0015399,GO:0015405,GO:0015662,GO:0015672,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0030001,GO:0030312,GO:0030955,GO:0031420,GO:0034220,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043169,GO:0043492,GO:0044464,GO:0046872,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0071804,GO:0071805,GO:0071944,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0099131,GO:0099132	3.6.3.12	ko:K01546	ko02020,map02020	-	-	-	ko00000,ko00001,ko01000	3.A.3.7	-	iSB619.SA_RS00490	KdpA,MatE
MGYG000002473_00374	1537917.JU82_04980	1.92e-84	271.0	COG2081@1|root,COG2081@2|Bacteria,1MUGC@1224|Proteobacteria,42N4K@68525|delta/epsilon subdivisions,2YMXB@29547|Epsilonproteobacteria	29547|Epsilonproteobacteria	S	HI0933-like protein	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like,Pyr_redox_3
MGYG000002473_03215	794903.OPIT5_15845	0.000209	53.1	2CMJG@1|root,32SEZ@2|Bacteria,46T0G@74201|Verrucomicrobia,3K978@414999|Opitutae	414999|Opitutae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000002473_01444	313628.LNTAR_07434	1.32e-17	89.0	COG2165@1|root,COG2165@2|Bacteria	2|Bacteria	NU	general secretion pathway protein	-	-	-	ko:K02456	ko03070,ko05111,map03070,map05111	M00331	-	-	ko00000,ko00001,ko00002,ko02044	3.A.15	-	-	DUF1080,N_methyl,SBP_bac_10,T2SSG
MGYG000002473_01126	1487923.DP73_01340	3.78e-103	306.0	COG3177@1|root,COG3177@2|Bacteria,1TZWX@1239|Firmicutes,247MZ@186801|Clostridia	186801|Clostridia	E	Filamentation induced by cAMP protein fic	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_9,Fic,Fic_N,HTH_26,HTH_3
MGYG000002473_00505	59374.Fisuc_1816	0.0	996.0	COG3968@1|root,COG3968@2|Bacteria	2|Bacteria	S	glutamine synthetase	glnA	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	GSIII_N,Gln-synt_C
MGYG000002473_01593	1218352.B597_014095	1.75e-85	259.0	COG0693@1|root,COG0693@2|Bacteria,1MVTT@1224|Proteobacteria,1RPVK@1236|Gammaproteobacteria,1Z176@136846|Pseudomonas stutzeri group	1236|Gammaproteobacteria	S	ThiJ PfpI family protein	yfkM	-	-	-	-	-	-	-	-	-	-	-	DJ-1_PfpI,ThiJ_like
MGYG000002473_02605	431943.CKL_2720	6.27e-52	164.0	COG1937@1|root,COG1937@2|Bacteria,1V7GT@1239|Firmicutes,25B4K@186801|Clostridia,36W9E@31979|Clostridiaceae	186801|Clostridia	S	Metal-sensitive transcriptional repressor	-	-	-	ko:K21600	-	-	-	-	ko00000,ko03000	-	-	-	Trns_repr_metal
MGYG000002473_03477	794903.OPIT5_24510	4.35e-53	193.0	2A1VR@1|root,30Q50@2|Bacteria,46XZK@74201|Verrucomicrobia,3K8PA@414999|Opitutae	414999|Opitutae	S	MFS/sugar transport protein	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
MGYG000002473_02043	1007096.BAGW01000022_gene2658	8.34e-15	72.8	COG2963@1|root,COG2963@2|Bacteria,1V6XW@1239|Firmicutes,24K7P@186801|Clostridia,2N8DF@216572|Oscillospiraceae	186801|Clostridia	L	transposase activity	-	-	-	-	-	-	-	-	-	-	-	-	HNH_5,HTH_23,HTH_Tnp_1
MGYG000002473_02348	794903.OPIT5_18905	1.05e-21	97.4	COG4968@1|root,COG4968@2|Bacteria,46YF4@74201|Verrucomicrobia,3K9FW@414999|Opitutae	414999|Opitutae	NU	Prepilin-type N-terminal cleavage methylation domain	-	-	-	-	-	-	-	-	-	-	-	-	N_methyl
MGYG000002473_02121	880073.Calab_0677	5.77e-06	59.7	COG1196@1|root,COG1196@2|Bacteria,2NNSS@2323|unclassified Bacteria	2|Bacteria	D	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	DUF4175
MGYG000002473_00732	632292.Calhy_2348	4.82e-119	361.0	COG2723@1|root,COG2723@2|Bacteria,1TP19@1239|Firmicutes,2485V@186801|Clostridia,42F90@68295|Thermoanaerobacterales	186801|Clostridia	G	PFAM Glycoside hydrolase, family 1	-	-	3.2.1.21	ko:K05350	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	-	R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	-	-	Glyco_hydro_1
MGYG000002473_00235	1550091.JROE01000013_gene207	2.75e-128	396.0	COG3669@1|root,COG3669@2|Bacteria,4NEDX@976|Bacteroidetes,1IQ6C@117747|Sphingobacteriia	976|Bacteroidetes	G	PFAM coagulation factor 5 8 type	-	-	3.2.1.51	ko:K01206	ko00511,map00511	-	-	-	ko00000,ko00001,ko01000,ko04147	-	GH29	-	Alpha_L_fucos,CHB_HEX_C_1,F5_F8_type_C,Fn3_assoc
MGYG000002473_00613	1499967.BAYZ01000065_gene6088	6.51e-135	409.0	COG2509@1|root,COG2509@2|Bacteria	2|Bacteria	H	5-formyltetrahydrofolate cyclo-ligase activity	IV02_08645	-	-	ko:K07137	-	-	-	-	ko00000	-	-	-	5-FTHF_cyc-lig,Amino_oxidase,DAO,FAD_binding_2,FAD_binding_3,GIDA,HI0933_like,NAD_binding_8,Pyr_redox,Pyr_redox_2
MGYG000002473_02284	794903.OPIT5_09635	1.18e-45	161.0	COG2207@1|root,COG2207@2|Bacteria	2|Bacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	AraC_N,AraC_binding,AraC_binding_2,Cupin_6,HTH_18
MGYG000002473_00567	1346330.M472_21465	1.37e-05	55.1	COG2188@1|root,COG2188@2|Bacteria,4PMHY@976|Bacteroidetes,1J0NI@117747|Sphingobacteriia	976|Bacteroidetes	K	helix_turn_helix gluconate operon transcriptional repressor	-	-	-	-	-	-	-	-	-	-	-	-	GntR,Peripla_BP_3
MGYG000002473_03218	59374.Fisuc_2958	6.09e-151	443.0	COG0161@1|root,COG0161@2|Bacteria	2|Bacteria	H	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	bioA	GO:0003674,GO:0003824,GO:0004015,GO:0005488,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0006768,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009102,GO:0009108,GO:0009110,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0017144,GO:0018130,GO:0019752,GO:0019842,GO:0030170,GO:0032787,GO:0034641,GO:0036094,GO:0042364,GO:0043167,GO:0043168,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0070279,GO:0071704,GO:0072330,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.6.1.62	ko:K00833	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03231	RC00006,RC00887	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	iIT341.HP0976,iUTI89_1310.UTI89_C0772,iZ_1308.Z0993	AAA_26,Aminotran_1_2,Aminotran_3,BATS,Radical_SAM,VanZ
MGYG000002473_02238	485918.Cpin_1807	1.25e-91	313.0	COG3387@1|root,COG4409@1|root,COG4692@1|root,COG3387@2|Bacteria,COG4409@2|Bacteria,COG4692@2|Bacteria,4PKSV@976|Bacteroidetes,1IQ81@117747|Sphingobacteriia	976|Bacteroidetes	G	PFAM Bacterial alpha-L-rhamnosidase	-	-	3.2.1.40	ko:K05989	-	-	-	-	ko00000,ko01000	-	-	-	BNR_2,Bac_rhamnosid,Bac_rhamnosid6H,Bac_rhamnosid_C,Bac_rhamnosid_N
MGYG000002473_03062	1069080.KB913028_gene857	1.18e-68	225.0	COG2267@1|root,COG2267@2|Bacteria,1UYTU@1239|Firmicutes,4H9I1@909932|Negativicutes	909932|Negativicutes	I	Protein of unknown function (DUF3089)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3089
MGYG000002473_00705	794903.OPIT5_29730	9.89e-196	607.0	COG3664@1|root,COG3664@2|Bacteria,46X1Y@74201|Verrucomicrobia,3K9BM@414999|Opitutae	414999|Opitutae	G	PFAM glycoside hydrolase family 39	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000002473_01107	1123253.AUBD01000001_gene1664	2.85e-20	95.9	COG0845@1|root,COG0845@2|Bacteria,1MX0G@1224|Proteobacteria,1RN0S@1236|Gammaproteobacteria,1X433@135614|Xanthomonadales	135614|Xanthomonadales	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	ko:K03585	ko01501,ko01503,map01501,map01503	M00646,M00647,M00699,M00718	-	-	ko00000,ko00001,ko00002,ko01504,ko02000,ko03036	2.A.6.2,8.A.1.6	-	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
MGYG000002473_00411	1347369.CCAD010000056_gene4341	1.08e-54	185.0	COG1235@1|root,COG1235@2|Bacteria,1V5BQ@1239|Firmicutes,4HUCB@91061|Bacilli,1ZMB4@1386|Bacillus	91061|Bacilli	S	Beta-lactamase superfamily domain	-	-	3.1.4.55	ko:K06167	ko00440,map00440	-	R10205	RC00296	ko00000,ko00001,ko01000	-	-	-	Lactamase_B_2
MGYG000002473_02303	1123517.JOMR01000001_gene602	2.4e-59	212.0	COG0728@1|root,COG0728@2|Bacteria,1MUH0@1224|Proteobacteria,1RMXX@1236|Gammaproteobacteria,45ZSQ@72273|Thiotrichales	72273|Thiotrichales	S	Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane	murJ	-	-	ko:K03980	-	-	-	-	ko00000,ko01011,ko02000	2.A.66.4	-	-	MVIN
MGYG000002473_01873	1151292.QEW_1940	1.73e-84	266.0	COG1670@1|root,COG2320@1|root,COG1670@2|Bacteria,COG2320@2|Bacteria,1V4IY@1239|Firmicutes,24JSZ@186801|Clostridia,25TUV@186804|Peptostreptococcaceae	186801|Clostridia	J	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3,GrpB
MGYG000002473_02737	1047013.AQSP01000142_gene127	2.73e-126	372.0	COG2070@1|root,COG2070@2|Bacteria,2NPGR@2323|unclassified Bacteria	2|Bacteria	S	Nitronate monooxygenase	fabK	-	1.3.1.9	ko:K02371	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00083	R04429,R04724,R04955,R04958,R04961,R04966,R04969,R07765	RC00052,RC00076	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	NMO,ThiG
MGYG000002473_02434	313628.LNTAR_04036	3.42e-69	221.0	COG0767@1|root,COG0767@2|Bacteria	2|Bacteria	Q	ABC-type transport system involved in resistance to organic solvents, permease component	-	-	-	ko:K02066	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaE,STAS,STAS_2
MGYG000002473_00077	349741.Amuc_1155	4.09e-162	462.0	COG1262@1|root,COG1262@2|Bacteria	2|Bacteria	T	PFAM Formylglycine-generating sulfatase enzyme	-	-	2.7.11.1	ko:K08884,ko:K12132,ko:K20333	ko02024,map02024	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	CHAT,DUF4062,FGE-sulfatase,NACHT,PEGA,Pkinase
MGYG000002473_02673	979556.MTES_1591	2.7e-13	68.2	COG1476@1|root,COG1669@1|root,COG1476@2|Bacteria,COG1669@2|Bacteria,2IP8Y@201174|Actinobacteria,4FQRU@85023|Microbacteriaceae	201174|Actinobacteria	K	Nucleotidyltransferase domain	-	-	-	ko:K07075	-	-	-	-	ko00000	-	-	-	HTH_3,NTP_transf_2
MGYG000002473_01513	292459.STH1783	5.74e-54	181.0	COG1187@1|root,COG1187@2|Bacteria,1TP68@1239|Firmicutes,248UG@186801|Clostridia	186801|Clostridia	J	Belongs to the pseudouridine synthase RsuA family	rluB	-	5.4.99.19,5.4.99.22	ko:K06178,ko:K06183	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
